No.,X,Y,Z,x,y,Lv(cd/m²),u',v',Tcp,duv,λd/λc,Pe,Δt,ErrCode,Sync Mode,Meas Speed,Averaging Times,Date,Time,,,,,,,,,,,,,,,,,,,,
475,2730.7544,2914.5317,4942.6719,0.257911337,0.275268536,2914.5317,0.178257143,0.428070797,14865.0065,0.008023476,480.9616253,30.64798307,5.48,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:54:48,,,,,,,,,,,,,,,,,,,,
476,2729.5625,2913.2112,4940.9683,0.257901459,0.275253422,2913.2112,0.178255294,0.428059246,14869.8287,0.008022527,480.9599572,30.652862,5.44,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:54:49,,,,,,,,,,,,,,,,,,,,
477,2728.5225,2912.0623,4939.5889,0.257890142,0.275237665,2912.0623,0.178252599,0.428047053,14875.08162,0.008022222,480.9583929,30.65827193,5.47,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:54:50,,,,,,,,,,,,,,,,,,,,
478,2727.3748,2910.8098,4937.9771,0.257879454,0.275223648,2910.8098,0.178249733,0.428036114,14879.89345,0.008022368,480.9571083,30.66328198,5.47,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:54:51,,,,,,,,,,,,,,,,,,,,
479,2726.1458,2909.446,4936.2974,0.257867421,0.275205873,2909.446,0.178247245,0.428022466,14885.66798,0.008021533,480.9552199,30.66915183,5.47,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:54:52,,,,,,,,,,,,,,,,,,,,
480,2725.0349,2908.3062,4935.0767,0.257847007,0.27518842,2908.3062,0.178238327,0.428007793,14893.22074,0.008026487,480.9548362,30.67764705,5.5,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:54:53,,,,,,,,,,,,,,,,,,,,
481,2724.0044,2907.1633,4933.6685,0.25783688,0.275173533,2907.1633,0.178236206,0.427996353,14898.07705,0.008025821,480.953264,30.68257911,5.46,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:54:54,,,,,,,,,,,,,,,,,,,,
482,2722.8906,2905.9216,4932.1846,0.257825152,0.275155997,2905.9216,0.178233857,0.427982908,14903.7578,0.008024902,480.9513785,30.68832473,5.47,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:54:55,,,,,,,,,,,,,,,,,,,,
483,2721.8242,2904.7322,4930.7583,0.257814063,0.275139302,2904.7322,0.17823168,0.427970118,14909.15347,0.008023976,480.9495711,30.69377011,5.5,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:54:56,,,,,,,,,,,,,,,,,,,,
484,2720.7444,2903.5249,4929.269,0.257804001,0.275123358,2903.5249,0.178229997,0.427957981,14914.19505,0.008022738,480.9477555,30.69880307,5.49,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:54:57,,,,,,,,,,,,,,,,,,,,
485,2719.6248,2902.3113,4927.6919,0.257793431,0.275110298,2902.3113,0.178226867,0.427947693,14918.83763,0.008023288,480.9466663,30.70366526,5.47,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:54:58,,,,,,,,,,,,,,,,,,,,
486,2718.5603,2901.1169,4926.2754,0.257782336,0.27509292,2901.1169,0.178224936,0.427934444,14924.3686,0.008022025,480.9447106,30.7091914,5.44,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:54:59,,,,,,,,,,,,,,,,,,,,
487,2717.2935,2899.7297,4924.4707,0.257771197,0.275077681,2899.7297,0.178222181,0.427922616,14929.53198,0.008021865,480.943237,30.71448542,5.5,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:00,,,,,,,,,,,,,,,,,,,,
488,2716.4624,2898.8286,4923.502,0.257758398,0.275062676,2898.8286,0.178218091,0.427910698,14935.02177,0.008022937,480.942099,30.72027977,5.46,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:01,,,,,,,,,,,,,,,,,,,,
489,2715.4099,2897.655,4922.0054,0.257749576,0.275048473,2897.655,0.178216698,0.427899904,14939.49871,0.008021741,480.9404604,30.72471827,5.48,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:02,,,,,,,,,,,,,,,,,,,,
490,2714.3074,2896.4387,4920.5137,0.257738148,0.275032499,2896.4387,0.178213997,0.42788754,14944.86834,0.008021407,480.9388749,30.73018844,5.49,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:03,,,,,,,,,,,,,,,,,,,,
491,2713.3625,2895.3833,4919.2705,0.257727802,0.275016985,2895.3833,0.178211941,0.427875643,14949.92199,0.008020578,480.9372072,30.73526218,5.49,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:04,,,,,,,,,,,,,,,,,,,,
492,2712.3118,2894.2305,4917.7388,0.257719437,0.275005055,2894.2305,0.178210052,0.427866434,14953.90067,0.008020216,480.935995,30.73929369,5.48,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:05,,,,,,,,,,,,,,,,,,,,
493,2711.2405,2893.0676,4916.2451,0.257708929,0.274991965,2893.0676,0.178206977,0.427856132,14958.56136,0.008020712,480.9348924,30.74413945,5.48,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:06,,,,,,,,,,,,,,,,,,,,
494,2710.208,2891.9114,4914.874,0.257697984,0.274975108,2891.9114,0.178204966,0.427843247,14963.99821,0.008019612,480.9330315,30.74955802,5.48,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:07,,,,,,,,,,,,,,,,,,,,
495,2709.1885,2890.7852,4913.502,0.257687237,0.274959993,2890.7852,0.17820246,0.427831554,14969.0829,0.008019254,480.9315227,30.75471341,5.47,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:08,,,,,,,,,,,,,,,,,,,,
496,2708.1047,2889.5745,4912.0376,0.257676277,0.274943136,2889.5745,0.178200438,0.427818666,14974.53122,0.008018166,480.9296658,30.76013646,5.47,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:09,,,,,,,,,,,,,,,,,,,,
497,2706.9165,2888.3057,4910.251,0.257667261,0.274933422,2888.3057,0.178197238,0.427810839,14978.26888,0.008019354,480.9290568,30.76411977,5.52,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:10,,,,,,,,,,,,,,,,,,,,
498,2705.948,2887.2126,4908.9976,0.257656374,0.274916122,2887.2126,0.178195434,0.427797663,14983.78861,0.008017994,480.9270904,30.76957095,5.53,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:11,,,,,,,,,,,,,,,,,,,,
499,2704.9673,2886.104,4907.5938,0.257648689,0.274901997,2886.104,0.178194868,0.427787084,14988.03262,0.008016076,480.9252803,30.77363916,5.49,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:12,,,,,,,,,,,,,,,,,,,,
500,2703.9072,2884.9072,4906.146,0.257638628,0.274885001,2884.9072,0.178193574,0.427774233,14993.32284,0.008014315,480.9232418,30.7787929,5.5,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:13,,,,,,,,,,,,,,,,,,,,
501,2702.937,2883.8376,4904.7378,0.257630825,0.274873392,2883.8376,0.178191988,0.427765316,14997.1445,0.008013738,480.9220086,30.7826088,5.46,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:14,,,,,,,,,,,,,,,,,,,,
502,2701.9966,2882.7461,4903.415,0.257623567,0.274857242,2882.7461,0.178192492,0.427753444,15001.66889,0.008010518,480.9196803,30.78677476,5.46,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:15,,,,,,,,,,,,,,,,,,,,
503,2700.9116,2881.5427,4901.9722,0.257611764,0.274840279,2881.5427,0.178189873,0.427740354,15007.34993,0.008009946,480.9179482,30.79247842,5.53,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:16,,,,,,,,,,,,,,,,,,,,
504,2700.0647,2880.5957,4900.772,0.257604552,0.274828439,2880.5957,0.178188818,0.42773137,15011.09038,0.008008856,480.9165646,30.79613305,5.47,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:17,,,,,,,,,,,,,,,,,,,,
505,2698.9646,2879.3599,4899.1724,0.257596316,0.27481372,2879.3599,0.178188056,0.427720308,15015.58177,0.008007012,480.9147209,30.80044488,5.51,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:18,,,,,,,,,,,,,,,,,,,,
506,2698.0857,2878.3604,4898.0649,0.257585839,0.274796637,2878.3604,0.178186479,0.427707333,15021.00192,0.008005489,480.9127383,30.80574087,5.49,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:19,,,,,,,,,,,,,,,,,,,,
507,2697.0303,2877.2056,4896.4683,0.257578693,0.274786256,2877.2056,0.178184935,0.427699332,15024.47076,0.008005087,480.9116665,30.80920675,5.52,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:20,,,,,,,,,,,,,,,,,,,,
508,2695.9377,2875.9624,4894.9624,0.257568846,0.274768337,2875.9624,0.178184143,0.427685889,15029.90993,0.008002721,480.9093933,30.81439862,5.5,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:21,,,,,,,,,,,,,,,,,,,,
509,2695.0269,2874.9407,4893.6733,0.257561104,0.274755291,2874.9407,0.178183133,0.427676017,15034.00021,0.008001385,480.9078366,30.81836092,5.52,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:22,,,,,,,,,,,,,,,,,,,,
510,2694.1072,2873.9094,4892.4258,0.257551937,0.274740713,2873.9094,0.178181618,0.427664908,15038.68833,0.008000238,480.9061854,30.82295223,5.5,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:23,,,,,,,,,,,,,,,,,,,,
511,2693.1594,2872.8552,4891.1348,0.257542404,0.274726418,2872.8552,0.178179722,0.427653935,15043.40924,0.00799948,480.9046595,30.82762691,5.49,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:24,,,,,,,,,,,,,,,,,,,,
512,2692.093,2871.666,4889.4741,0.257536876,0.274715581,2871.666,0.178179564,0.427645866,15046.61279,0.007997763,480.9032135,30.83063138,5.51,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:25,,,,,,,,,,,,,,,,,,,,
513,2691.1462,2870.5908,4888.2603,0.257526019,0.274697755,2870.5908,0.178177975,0.427632333,15052.27813,0.007996125,480.9011366,30.83613377,5.54,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:26,,,,,,,,,,,,,,,,,,,,
514,2690.1392,2869.4822,4886.7603,0.257518754,0.274686708,2869.4822,0.178176587,0.427623866,15055.91085,0.007995471,480.8999411,30.83971401,5.5,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:27,,,,,,,,,,,,,,,,,,,,
515,2689.3044,2868.5417,4885.6973,0.257508807,0.274671306,2868.5417,0.178174788,0.427612088,15060.93858,0.007994437,480.898244,30.84464812,5.52,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:28,,,,,,,,,,,,,,,,,,,,
516,2688.2544,2867.3596,4884.1948,0.257500348,0.274656333,2867.3596,0.178173951,0.427600816,15065.55963,0.007992618,480.8963885,30.84905986,5.52,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:29,,,,,,,,,,,,,,,,,,,,
517,2687.2705,2866.2988,4882.7612,0.257491893,0.274646227,2866.2988,0.178171317,0.427592802,15069.2926,0.007993237,480.8956042,30.8529097,5.53,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:30,,,,,,,,,,,,,,,,,,,,
518,2686.4072,2865.3052,4881.5986,0.257483669,0.274630479,2865.3052,0.178170944,0.427581046,15074.00895,0.007990871,480.8935391,30.85733618,5.53,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:31,,,,,,,,,,,,,,,,,,,,
519,2685.4148,2864.2056,4880.168,0.257475482,0.274617805,2864.2056,0.178169462,0.427571351,15078.15719,0.007990023,480.8921447,30.8613968,5.52,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:32,,,,,,,,,,,,,,,,,,,,
520,2684.4492,2863.1262,4878.8018,0.257467109,0.274604126,2863.1262,0.178168211,0.427560956,15082.53379,0.007988795,480.8905613,30.86563229,5.54,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:33,,,,,,,,,,,,,,,,,,,,
521,2683.3213,2861.8909,4877.1909,0.257457064,0.27459031,2861.8909,0.178165751,0.427550222,15087.31215,0.007988625,480.8892331,30.87041493,5.51,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:34,,,,,,,,,,,,,,,,,,,,
522,2682.4351,2860.8958,4875.9609,0.257448889,0.2745768,2860.8958,0.178164587,0.427539968,15091.61928,0.007987349,480.887654,30.87456797,5.57,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:35,,,,,,,,,,,,,,,,,,,,
523,2681.6738,2860.0103,4874.9653,0.257441112,0.274561444,2860.0103,0.178164405,0.427528537,15096.17952,0.007984881,480.8856021,30.87880749,5.53,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:36,,,,,,,,,,,,,,,,,,,,
524,2680.6042,2858.8352,4873.3633,0.257433496,0.274550021,2858.8352,0.17816289,0.427519762,15099.98343,0.007984277,480.8843877,30.88254256,5.52,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:37,,,,,,,,,,,,,,,,,,,,
525,2679.688,2857.8181,4872.0698,0.257425281,0.274537419,2857.8181,0.17816136,0.427510109,15104.14058,0.007983484,480.8830166,30.88660378,5.51,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:38,,,,,,,,,,,,,,,,,,,,
526,2678.7166,2856.7407,4870.7319,0.257415712,0.274523233,2856.7407,0.178159395,0.427499194,15108.89537,0.007982809,480.8815282,30.89127766,5.53,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:39,,,,,,,,,,,,,,,,,,,,
527,2677.7871,2855.7141,4869.3765,0.257408303,0.274511936,2855.7141,0.17815799,0.427490534,15112.63655,0.007982129,480.8803074,30.89493227,5.52,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:40,,,,,,,,,,,,,,,,,,,,
528,2676.9202,2854.7249,4868.2437,0.257398925,0.274495714,2854.7249,0.178156922,0.427478283,15117.72993,0.007980305,480.8783403,30.89978005,5.52,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:41,,,,,,,,,,,,,,,,,,,,
529,2675.8611,2853.5483,4866.7681,0.257388939,0.274480529,2853.5483,0.178155012,0.427466636,15122.77204,0.00797941,480.8767052,30.90470137,5.5,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:42,,,,,,,,,,,,,,,,,,,,
530,2674.78,2852.3511,4865.1113,0.257382372,0.274469262,2852.3511,0.178154229,0.427458118,15126.32659,0.007978179,480.8753489,30.90808543,5.54,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:43,,,,,,,,,,,,,,,,,,,,
531,2673.8469,2851.3181,4863.7412,0.257375209,0.274457969,2851.3181,0.178153007,0.427449495,15130.02159,0.007977338,480.8740889,30.9116618,5.53,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:44,,,,,,,,,,,,,,,,,,,,
532,2672.9905,2850.3962,4862.4897,0.257367833,0.27444927,2850.3962,0.178150664,0.427442577,15133.28674,0.00797794,480.8734345,30.91500692,5.53,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:45,,,,,,,,,,,,,,,,,,,,
533,2671.9709,2849.2429,4861.0801,0.257358434,0.274432888,2849.2429,0.17814964,0.427430213,15138.42986,0.00797605,480.8714385,30.91987961,5.56,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:46,,,,,,,,,,,,,,,,,,,,
534,2671.0566,2848.2458,4859.7163,0.257351555,0.274423419,2848.2458,0.178147957,0.427422852,15141.72977,0.007975932,480.8705313,30.92315563,5.55,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:47,,,,,,,,,,,,,,,,,,,,
535,2670.155,2847.2454,4858.4233,0.257343906,0.274411505,2847.2454,0.178146598,0.427413739,15145.65744,0.007975106,480.8692188,30.92695773,5.55,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:48,,,,,,,,,,,,,,,,,,,,
536,2669.2808,2846.2732,4857.2153,0.257335406,0.274398583,2846.2732,0.17814497,0.427403825,15149.96595,0.007974348,480.8678304,30.93114639,5.53,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:49,,,,,,,,,,,,,,,,,,,,
537,2668.2146,2845.0835,4855.7051,0.257326047,0.274383511,2845.0835,0.17814349,0.427392342,15154.86986,0.007973089,480.8661171,30.9358558,5.57,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:50,,,,,,,,,,,,,,,,,,,,
538,2667.4043,2844.1414,4854.5962,0.257318907,0.274368365,2844.1414,0.178143711,0.427381137,15159.29066,0.0079703,480.8640108,30.93986853,5.55,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:51,,,,,,,,,,,,,,,,,,,,
539,2666.2075,2842.824,4852.8169,0.257310028,0.274354911,2842.824,0.178141994,0.427370809,15163.79195,0.007969531,480.8625719,30.9442387,5.56,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:52,,,,,,,,,,,,,,,,,,,,
540,2665.3367,2841.8677,4851.522,0.257303514,0.274345281,2841.8677,0.178140646,0.427363392,15167.05178,0.007969087,480.8615689,30.9474174,5.57,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:53,,,,,,,,,,,,,,,,,,,,
541,2664.3379,2840.7183,4850.0625,0.257296703,0.274329864,2840.7183,0.178141215,0.427352052,15171.45683,0.007965941,480.859349,30.95135678,5.55,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:54,,,,,,,,,,,,,,,,,,,,
542,2663.4119,2839.7031,4848.7314,0.257288584,0.274318512,2839.7031,0.178139293,0.427343244,15175.40322,0.007965715,480.8582426,30.95524355,5.55,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:55,,,,,,,,,,,,,,,,,,,,
543,2662.4995,2838.6829,4847.4551,0.257280198,0.274304989,2838.6829,0.178137973,0.42733294,15179.81676,0.007964581,480.8567065,30.95946524,5.56,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:56,,,,,,,,,,,,,,,,,,,,
544,2661.5972,2837.6846,4846.1646,0.25727234,0.274293103,2837.6846,0.178136446,0.427323811,15183.8085,0.007963911,480.8554393,30.96333055,5.55,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:57,,,,,,,,,,,,,,,,,,,,
545,2660.5767,2836.5549,4844.6577,0.25726464,0.274280864,2836.5549,0.178135168,0.427314468,15187.83284,0.007962958,480.8540682,30.96718642,5.57,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:58,,,,,,,,,,,,,,,,,,,,
546,2659.7256,2835.6079,4843.4258,0.257257716,0.274269651,2835.6079,0.178134096,0.427305927,15191.49234,0.007961998,480.8527904,30.97067764,5.56,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:55:59,,,,,,,,,,,,,,,,,,,,
547,2658.9282,2834.6948,4842.3394,0.257250181,0.274255526,2834.6948,0.178133641,0.427295344,15195.83606,0.007959988,480.8509795,30.97469811,5.58,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:00,,,,,,,,,,,,,,,,,,,,
548,2657.9023,2833.5576,4840.8433,0.257241996,0.274242591,2833.5576,0.178132255,0.427285461,15200.10733,0.007959014,480.84954,30.97878814,5.54,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:01,,,,,,,,,,,,,,,,,,,,
549,2656.9875,2832.5254,4839.5068,0.257235205,0.274229838,2832.5254,0.178131853,0.427275907,15204.03143,0.007957192,480.8479039,30.98241444,5.55,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:02,,,,,,,,,,,,,,,,,,,,
550,2656.1108,2831.5535,4838.2617,0.257227371,0.274217876,2831.5535,0.178130371,0.427266728,15208.04603,0.00795647,480.8466185,30.98628083,5.56,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:03,,,,,,,,,,,,,,,,,,,,
551,2655.1736,2830.5105,4836.9546,0.257218496,0.274204163,2830.5105,0.178128753,0.42725622,15212.62755,0.00795557,480.8451271,30.99067991,5.56,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:04,,,,,,,,,,,,,,,,,,,,
552,2654.1797,2829.4175,4835.4307,0.257212184,0.27419419,2829.4175,0.178127682,0.427248599,15215.92883,0.007954821,480.8440189,30.99383377,5.57,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:05,,,,,,,,,,,,,,,,,,,,
553,2653.3013,2828.426,4834.2183,0.257203886,0.274180003,2828.426,0.178126675,0.427237859,15220.47315,0.007953295,480.8423269,30.99810372,5.58,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:06,,,,,,,,,,,,,,,,,,,,
554,2652.5525,2827.5742,4833.127,0.257198415,0.274168975,2827.5742,0.178126629,0.427229654,15223.78563,0.00795145,480.8408458,31.00111224,5.58,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:07,,,,,,,,,,,,,,,,,,,,
555,2651.6162,2826.5361,4831.7485,0.257191243,0.274157449,2826.5361,0.178125486,0.427220862,15227.57965,0.007950501,480.8395449,31.0047182,5.55,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:08,,,,,,,,,,,,,,,,,,,,
556,2650.6624,2825.491,4830.3413,0.257183696,0.27414665,2825.491,0.17812379,0.427212504,15231.32411,0.00795017,480.8384671,31.00835941,5.52,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:09,,,,,,,,,,,,,,,,,,,,
557,2649.8167,2824.5647,4829.1406,0.257175818,0.274135844,2824.5647,0.178121847,0.427204091,15235.14739,0.007950058,480.837444,31.01210675,5.6,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:10,,,,,,,,,,,,,,,,,,,,
558,2648.7727,2823.3958,4827.6035,0.257168091,0.274122165,2823.3958,0.178121081,0.427193772,15239.47927,0.007948404,480.8357683,31.01613715,5.6,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:11,,,,,,,,,,,,,,,,,,,,
559,2647.9065,2822.4233,4826.3774,0.257160512,0.274109309,2822.4233,0.178120123,0.427184028,15243.62485,0.007947063,480.8342475,31.02002533,5.56,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:12,,,,,,,,,,,,,,,,,,,,
560,2374.3713,2527.5593,4327.2598,0.257267561,0.273865766,2527.5593,0.178291105,0.427036419,15265.20713,0.007752635,480.7629424,31.01406986,5.56,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:13,,,,,,,,,,,,,,,,,,,,
561,2232.2092,2373.4263,4069.4568,0.257312444,0.273590899,2373.4263,0.17842695,0.426858394,15307.1905,0.007584218,480.6955413,31.03147081,5.57,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:14,,,,,,,,,,,,,,,,,,,,
562,2232.5601,2373.4929,4069.4927,0.257339443,0.273584277,2373.4929,0.1784498,0.426857939,15302.24482,0.00756266,480.6894984,31.02365634,5.61,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:15,,,,,,,,,,,,,,,,,,,,
563,2232.6875,2373.502,4069.3784,0.25735347,0.273584626,2373.502,0.178460265,0.426860249,15298.95321,0.007553366,480.6871805,31.01916025,5.57,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:16,,,,,,,,,,,,,,,,,,,,
564,2232.8518,2373.5054,4069.6062,0.257360675,0.273572546,2373.5054,0.178470193,0.426853195,15299.60136,0.007542426,480.683329,31.01826248,5.57,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:17,,,,,,,,,,,,,,,,,,,,
565,2232.9644,2373.5452,4069.6482,0.257367887,0.273571004,2373.5452,0.178476213,0.426853225,15298.23757,0.007536781,480.6817632,31.01614916,5.6,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:18,,,,,,,,,,,,,,,,,,,,
566,2233.0786,2373.552,4069.7944,0.257373123,0.273563363,2373.552,0.178483005,0.426848863,15298.49161,0.007529403,480.6792112,31.01536585,5.62,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:19,,,,,,,,,,,,,,,,,,,,
567,2232.9707,2373.3335,4069.6355,0.257375083,0.27355348,2373.3335,0.178488155,0.426842509,15299.92689,0.007523109,480.6767323,31.01588153,5.6,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:20,,,,,,,,,,,,,,,,,,,,
568,2233.0242,2373.3074,4069.626,0.257380718,0.273549908,2373.3074,0.178493739,0.426840941,15299.31275,0.007517507,480.6749949,31.01450277,5.61,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:21,,,,,,,,,,,,,,,,,,,,
569,2233.1091,2373.3223,4069.7124,0.25738498,0.273545754,2373.3223,0.178498501,0.42683878,15299.12533,0.00751254,480.673366,31.01362728,5.62,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:22,,,,,,,,,,,,,,,,,,,,
570,2233.0571,2373.1663,4069.6145,0.257388062,0.273537418,2373.1663,0.178503924,0.426833631,15300.00777,0.007506266,480.6710313,31.01360852,5.58,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:23,,,,,,,,,,,,,,,,,,,,
571,2233.1575,2373.2148,4069.7949,0.257389865,0.273532626,2373.2148,0.178507066,0.426830676,15300.50789,0.007502638,480.6696839,31.01358773,5.57,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:24,,,,,,,,,,,,,,,,,,,,
572,2233.0933,2373.0679,4069.6062,0.257394326,0.273528299,2373.0679,0.178512043,0.426828427,15300.30777,0.007497449,480.6679833,31.0126689,5.58,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:25,,,,,,,,,,,,,,,,,,,,
573,2233.1067,2373.0115,4069.6997,0.257394372,0.273520206,2373.0115,0.178515084,0.426822992,15301.84248,0.007493347,480.66622,31.01358635,5.58,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:26,,,,,,,,,,,,,,,,,,,,
574,2233.0889,2372.9153,4069.603,0.257398571,0.27351576,2372.9153,0.178519908,0.426820624,15301.72524,0.007488274,480.6645385,31.01276432,5.57,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:27,,,,,,,,,,,,,,,,,,,,
575,2232.9858,2372.7234,4069.4717,0.257399336,0.27350708,2372.7234,0.178523709,0.4268149,15303.20735,0.007483391,480.6625256,31.01352134,5.59,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:28,,,,,,,,,,,,,,,,,,,,
576,2233.1235,2372.7971,4069.7358,0.2574011,0.273500585,2372.7971,0.178527455,0.426810793,15304.04226,0.007478932,480.6608156,31.01370901,5.63,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:29,,,,,,,,,,,,,,,,,,,,
577,2233.0684,2372.6855,4069.6304,0.257402822,0.273496299,2372.6855,0.178530348,0.426808166,15304.4648,0.007475613,480.6595921,31.0136556,5.6,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:30,,,,,,,,,,,,,,,,,,,,
578,2232.9895,2372.5266,4069.3699,0.257408512,0.273493692,2372.5266,0.178535616,0.426807255,15303.65308,0.007470458,480.6580545,31.01214817,5.6,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:31,,,,,,,,,,,,,,,,,,,,
579,2233.1082,2372.6079,4069.6492,0.257407973,0.273487953,2372.6079,0.17853734,0.426803316,15304.8738,0.007467934,480.6569024,31.01298038,5.62,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:56:32,,,,,,,,,,,,,,,,,,,,
